variable	method	TF	odds	conf_int_l	conf_int_u	pvalue	access
is_in_dorothea	method2	ELK1	2.31913092421664	2.24533975362389	2.39292209480938	0	ENCSR000EFU
has_motif	method2	ELK1	30.0409347073108	-182.516489217862	242.598358632483	0.781773511261015	ENCSR000EFU
network	method2	ELK1					ENCSR000EFU
is_coexpressed	method3	ELK1	4.88623717730556	4.80875863405372	4.9637157205574	0	ENCSR000EFU
is_in_msigdb	method3	ELK1	0.00138441676885387	0.00109012683007447	0.00167870670763348	2.96126099390845e-20	ENCSR000EFU
is_in_chip_atlas	method3	ELK1	3.51648150930336	3.45316878301966	3.57979423558707	0	ENCSR000EFU
is_ppi	method3	ELK1	4.57145862135583	4.16565829864713	4.97725894406453	4.92415350936307e-108	ENCSR000EFU
is_in_dorothea	method3	ELK1	1.95663794046731	1.87875846990472	2.0345174110299	0	ENCSR000EFU
has_motif	method3	ELK1	31.4722297205005	-162.592578888501	225.537038329502	0.750590626662031	ENCSR000EFU
network	method3	ELK1					ENCSR000EFU
is_coexpressed	method1	ELK1	5.21996708422291	5.13256729843723	5.30736687000859	0	ENCSR338QAC
is_in_msigdb	method1	ELK1	0.00102195178361656	0.000754806519304961	0.00128909704792792	6.48538612458831e-14	ENCSR338QAC
is_in_chip_atlas	method1	ELK1	2.21705782061411	2.16641200722471	2.2677036340035	0	ENCSR338QAC
is_ppi	method1	ELK1	4.97146171673728	4.49025913661975	5.45266429685481	3.59571177738865e-91	ENCSR338QAC
is_in_dorothea	method1	ELK1	1.27586484190269	1.21684080063046	1.33488888317491	0	ENCSR338QAC
has_motif	method1	ELK1	30.1469337589613	-166.244220198365	226.538087716288	0.763514467474038	ENCSR338QAC
network	method1	ELK1					ENCSR338QAC
is_coexpressed	method2	ELK1	6.0708757960821	5.97253547938748	6.16921611277672	0	ENCSR338QAC
is_in_msigdb	method2	ELK1	0.00110244122558047	0.000829633001480985	0.00137524944968024	2.36506727206412e-15	ENCSR338QAC
is_in_chip_atlas	method2	ELK1	3.26393001323448	3.20775001576944	3.32011001069953	0	ENCSR338QAC
is_ppi	method2	ELK1	3.9697412268818	3.59455607155827	4.34492638220534	1.56436726379452e-95	ENCSR338QAC
is_in_dorothea	method2	ELK1	2.1478641751084	2.07466929425122	2.22105905596557	0	ENCSR338QAC
has_motif	method2	ELK1	30.1143191328562	-191.097325744427	251.32596401014	0.789606451325678	ENCSR338QAC
network	method2	ELK1					ENCSR338QAC
is_coexpressed	method3	ELK1	4.59197481864612	4.51673881214574	4.6672108251465	0	ENCSR338QAC
is_in_msigdb	method3	ELK1	0.00120398759356341	0.000926410308279387	0.0014815648788471	1.87200578224491e-17	ENCSR338QAC
is_in_chip_atlas	method3	ELK1	3.02948682492299	2.96739339381419	3.09158025603179	0	ENCSR338QAC
is_ppi	method3	ELK1	3.7071154327404	3.36563558482907	4.04859528065173	1.82225479231213e-100	ENCSR338QAC
is_in_dorothea	method3	ELK1	1.69908664743002	1.62251407724175	1.77565921761828	0	ENCSR338QAC
has_motif	method3	ELK1	31.4981266521994	-172.784041014364	235.780294318763	0.762491181719217	ENCSR338QAC
network	method3	ELK1					ENCSR338QAC
is_coexpressed	method1	EP300	2.89402955907731	2.61873831365957	3.16932080449506	2.48975543415448e-94	ENCSR000EGE
is_in_msigdb	method1	EP300	0.00342475292644048	0.00275036623476916	0.00409913961811206	2.43438304387438e-23	ENCSR000EGE
is_in_chip_atlas	method1	EP300	1.65476729595792	1.61624725773211	1.69328733418373	0	ENCSR000EGE
is_ppi	method1	EP300	2.95035026718981	2.85999482884979	3.04070570552983	0	ENCSR000EGE
is_in_dorothea	method1	EP300	1.54623468153475	1.50596207566415	1.58650728740534	0	ENCSR000EGE
has_motif	method1	EP300	0.00342475292644048	0.00275036623476916	0.00409913961811206	2.43438304387438e-23	ENCSR000EGE
network	method1	EP300					ENCSR000EGE
is_coexpressed	method2	EP300	3.45527249886763	3.18266198359716	3.72788301413809	3.11439694079192e-136	ENCSR000EGE
is_in_msigdb	method2	EP300	0.00680379057332202	0.00591977911599749	0.00768780203064644	2.02868514373218e-51	ENCSR000EGE
is_in_chip_atlas	method2	EP300	3.03400401910851	2.98772343244021	3.0802846057768	0	ENCSR000EGE
is_ppi	method2	EP300	3.67234439241656	3.58132127128843	3.76336751354469	0	ENCSR000EGE
is_in_dorothea	method2	EP300	3.00612154718367	2.95411025650399	3.05813283786335	0	ENCSR000EGE
has_motif	method2	EP300	0.00680379057332202	0.00591977911599749	0.00768780203064644	2.02868514373218e-51	ENCSR000EGE
network	method2	EP300					ENCSR000EGE
is_coexpressed	method3	EP300	2.49035511672857	2.29563851457214	2.685071718885	1.11981920722822e-138	ENCSR000EGE
is_in_msigdb	method3	EP300	0.00478385118425645	0.00410276618264497	0.00546493618586799	4.03806553103005e-43	ENCSR000EGE
is_in_chip_atlas	method3	EP300	2.33394056220287	2.28572188801027	2.38215923639548	0	ENCSR000EGE
is_ppi	method3	EP300	2.04071577330685	1.97652856739565	2.10490297921805	0	ENCSR000EGE
is_in_dorothea	method3	EP300	2.26009676522422	2.2066512394632	2.31354229098525	0	ENCSR000EGE
has_motif	method3	EP300	0.00478385118425645	0.00410276618264497	0.00546493618586799	4.03806553103005e-43	ENCSR000EGE
network	method3	EP300					ENCSR000EGE
is_coexpressed	method1	EP300	7.06705907179298	6.30424571195988	7.82987243162608	1.10279897819621e-73	ENCSR000EGY
is_in_msigdb	method1	EP300	0.000130195628379106	-0.000119048998330412	0.000379440255088696	0.305916894254463	ENCSR000EGY
is_in_chip_atlas	method1	EP300	0.252597219956603	0.183276233353539	0.321918206559667	9.19819730711984e-13	ENCSR000EGY
is_ppi	method1	EP300	6.71148701242501	6.46553051242952	6.9574435124205	0	ENCSR000EGY
is_in_dorothea	method1	EP300	0.154408433807399	0.081977498597659	0.22683936901714	2.93654148028439e-05	ENCSR000EGY
has_motif	method1	EP300	0.000130195628379106	-0.000119048998330412	0.000379440255088696	0.305916894254463	ENCSR000EGY
network	method1	EP300					ENCSR000EGY
is_coexpressed	method2	EP300	6.12698613112219	5.67243757286794	6.58153468937644	8.20601286224531e-154	ENCSR000EGY
is_in_msigdb	method2	EP300	0.000378091561648775	0.000146076511955871	0.000610106611341437	0.00140309011299024	ENCSR000EGY
is_in_chip_atlas	method2	EP300	1.78094032488976	1.64799818254487	1.91388246723464	5.96827456080333e-152	ENCSR000EGY
is_ppi	method2	EP300	5.2171479328732	5.05049381949067	5.38380204625573	0	ENCSR000EGY
is_in_dorothea	method2	EP300	2.01107919063187	1.8513878520281	2.17077052923564	1.61489815177581e-134	ENCSR000EGY
has_motif	method2	EP300	0.000378091561648775	0.000146076511955871	0.000610106611341437	0.00140309011299024	ENCSR000EGY
network	method2	EP300					ENCSR000EGY
is_coexpressed	method3	EP300	6.58099667924406	6.14152003702237	7.02047332146576	2.37136589331427e-189	ENCSR000EGY
is_in_msigdb	method3	EP300	0.00042706212696831	0.000179716711471823	0.00067440754246494	0.000714118328021321	ENCSR000EGY
is_in_chip_atlas	method3	EP300	1.46082621662979	1.29896917258232	1.62268326067725	5.02499039615519e-70	ENCSR000EGY
is_ppi	method3	EP300	5.03736090766358	4.85417321576095	5.2205485995662	0	ENCSR000EGY
is_in_dorothea	method3	EP300	1.43581762272841	1.25530252131787	1.61633272413895	8.53397027187631e-55	ENCSR000EGY
has_motif	method3	EP300	0.00042706212696831	0.000179716711471823	0.00067440754246494	0.000714118328021321	ENCSR000EGY
network	method3	EP300					ENCSR000EGY
is_coexpressed	method1	EP400	3.22997793446953	3.11429016497532	3.34566570396373	0	ENCSR817QKV
is_in_msigdb	method1	EP400	0.0198812929248987	0.0183986753009186	0.0213639105488787	3.01664722764613e-152	ENCSR817QKV
is_in_chip_atlas	method1	EP400	2.78308192352763	2.7412560489613	2.82490779809396	0	ENCSR817QKV
is_ppi	method1	EP400	2.74132831024136	2.63374924656742	2.8489073739153	0	ENCSR817QKV
is_in_dorothea	method1	EP400	1.87755675806686	1.83332179428634	1.92179172184737	0	ENCSR817QKV
has_motif	method1	EP400	0.0198812929248987	0.0183986753009186	0.0213639105488787	3.01664722764613e-152	ENCSR817QKV
network	method1	EP400					ENCSR817QKV
is_coexpressed	method2	EP400	4.88825959739268	4.71820196134164	5.05831723344371	0	ENCSR817QKV
is_in_msigdb	method2	EP400	0.0209620310697938	0.0194832160397269	0.0224408460998608	7.00591891027484e-170	ENCSR817QKV
is_in_chip_atlas	method2	EP400	4.4155557820992	4.36583113578831	4.4652804284101	0	ENCSR817QKV
is_ppi	method2	EP400	4.88647615139107	4.70993446517153	5.06301783761061	0	ENCSR817QKV
is_in_dorothea	method2	EP400	3.39666624438971	3.33857968218082	3.4547528065986	0	ENCSR817QKV
has_motif	method2	EP400	0.0209620310697938	0.0194832160397269	0.0224408460998608	7.00591891027484e-170	ENCSR817QKV
network	method2	EP400					ENCSR817QKV
is_coexpressed	method3	EP400	2.71026876235682	2.62031138061848	2.80022614409517	0	ENCSR817QKV
is_in_msigdb	method3	EP400	0.0136535059901196	0.0125142537735018	0.0147927582067378	5.17854629726444e-122	ENCSR817QKV
is_in_chip_atlas	method3	EP400	3.67438433637269	3.62327074677472	3.72549792597065	0	ENCSR817QKV
is_ppi	method3	EP400	2.43121564065004	2.3415735838355	2.52085769746459	0	ENCSR817QKV
is_in_dorothea	method3	EP400	2.75642988842513	2.69666874367324	2.81619103317701	0	ENCSR817QKV
has_motif	method3	EP400	0.0136535059901196	0.0125142537735018	0.0147927582067378	5.17854629726444e-122	ENCSR817QKV
network	method3	EP400					ENCSR817QKV
is_coexpressed	method1	EPAS1	6.7898350750971	6.56313733611594	7.01653281407827	0	GSE123461
is_in_msigdb	method1	EPAS1	0.000273261373154944	-2.4949205052363e-05	0.000571471951362381	0.0724912676455011	GSE123461
is_in_chip_atlas	method1	EPAS1	0.000273261373154944	-2.4949205052363e-05	0.000571471951362381	0.0724912676455011	GSE123461
is_ppi	method1	EPAS1	6.88136371522083	6.46730603953626	7.2954213909054	9.60840052387553e-233	GSE123461
is_in_dorothea	method1	EPAS1	-0.808346862118305	-0.929221388860629	-0.68747233537598	2.98367168396161e-39	GSE123461
has_motif	method1	EPAS1	0.000273261373154944	-2.4949205052363e-05	0.000571471951362381	0.0724912676455011	GSE123461
network	method1	EPAS1					GSE123461
is_coexpressed	method2	EPAS1	11.1566873883704	10.6582531706051	11.6551216061357	0	GSE123461
is_in_msigdb	method2	EPAS1	0.000446108634727099	0.000197721420375006	0.000694495849079408	0.000431219854401027	GSE123461
is_in_chip_atlas	method2	EPAS1	0.000446108634727099	0.000197721420375006	0.000694495849079408	0.000431219854401027	GSE123461
is_ppi	method2	EPAS1	9.44369228077357	8.793072309198	10.0943122523491	4.98121381917584e-178	GSE123461
is_in_dorothea	method2	EPAS1	2.98925623453126	2.69936564282152	3.279146826241	7.85448206915656e-91	GSE123461
has_motif	method2	EPAS1	0.000446108634727099	0.000197721420375006	0.000694495849079408	0.000431219854401027	GSE123461
network	method2	EPAS1					GSE123461
is_coexpressed	method3	EPAS1	7.90460602582466	7.66718175808007	8.14203029356925	0	GSE123461
is_in_msigdb	method3	EPAS1	0.000460754932078576	0.000193050155721395	0.00072845970843616	0.000742416031311131	GSE123461
is_in_chip_atlas	method3	EPAS1	0.000460754932078576	0.000193050155721395	0.00072845970843616	0.000742416031311131	GSE123461
is_ppi	method3	EPAS1	6.84364922857562	6.46529591191428	7.22200254523695	2.65906728621384e-275	GSE123461
is_in_dorothea	method3	EPAS1	2.57005689232586	2.25489328707906	2.88522049757266	1.67428215421753e-57	GSE123461
has_motif	method3	EPAS1	0.000460754932078576	0.000193050155721395	0.00072845970843616	0.000742416031311131	GSE123461
network	method3	EPAS1					GSE123461
is_coexpressed	method1	ERG	0.00294044405781062	0.00230680188986555	0.0035740862257559	9.41823138568413e-20	GSE23730
is_in_msigdb	method1	ERG	0.00294044405781062	0.00230680188986555	0.0035740862257559	9.41823138568413e-20	GSE23730
is_in_chip_atlas	method1	ERG	2.45438194323898	2.41433184674812	2.49443203972983	0	GSE23730
is_ppi	method1	ERG	2.50591787079913	2.26680054772971	2.74503519386855	9.35163635274706e-94	GSE23730
is_in_dorothea	method1	ERG	2.08510773526766	2.04379955379895	2.12641591673637	0	GSE23730
has_motif	method1	ERG	0.00294044405781062	0.00230680188986555	0.0035740862257559	9.41823138568413e-20	GSE23730
network	method1	ERG					GSE23730
is_coexpressed	method2	ERG	0.00597711756490186	0.00507375569677338	0.00688047943303078	1.84868989537189e-38	GSE23730
is_in_msigdb	method2	ERG	0.00597711756490186	0.00507375569677338	0.00688047943303078	1.84868989537189e-38	GSE23730
is_in_chip_atlas	method2	ERG	4.51529666589567	4.46587005870043	4.56472327309092	0	GSE23730
is_ppi	method2	ERG	3.60447373525079	3.29848076622597	3.91046670427561	6.11033590576114e-118	GSE23730
is_in_dorothea	method2	ERG	4.13131475953974	4.07686310483884	4.18576641424064	0	GSE23730
has_motif	method2	ERG	0.00597711756490186	0.00507375569677338	0.00688047943303078	1.84868989537189e-38	GSE23730
network	method2	ERG					GSE23730
is_coexpressed	method3	ERG	0.0044655215553177	0.00377018070500858	0.00516086240562681	2.48200446811812e-36	GSE23730
is_in_msigdb	method3	ERG	0.0044655215553177	0.00377018070500858	0.00516086240562681	2.48200446811812e-36	GSE23730
is_in_chip_atlas	method3	ERG	3.39157914375278	3.34256922996405	3.44058905754151	0	GSE23730
is_ppi	method3	ERG	1.22355493461495	1.05628170862971	1.39082816060018	1.28807396621734e-46	GSE23730
is_in_dorothea	method3	ERG	3.109822719821	3.0550297213301	3.16461571831189	0	GSE23730
has_motif	method3	ERG	0.0044655215553177	0.00377018070500858	0.00516086240562681	2.48200446811812e-36	GSE23730
network	method3	ERG					GSE23730
is_coexpressed	method1	ESRRA	3.08184404199312	3.01105809193023	3.15262999205601	0	ENCSR486IFJ
is_in_msigdb	method1	ESRRA	0.00552324845031941	0.00467153190596532	0.00637496499467393	5.18397389759471e-37	ENCSR486IFJ
is_in_chip_atlas	method1	ESRRA	2.17682855919873	2.13615311350218	2.21750400489528	0	ENCSR486IFJ
is_ppi	method1	ESRRA	3.05930554841414	2.90324157153349	3.2153695252948	0	ENCSR486IFJ
is_in_dorothea	method1	ESRRA	1.71447551194117	1.67320058889425	1.7557504349881	0	ENCSR486IFJ
has_motif	method1	ESRRA	27.7524150960264	-101.241286597784	156.746116789837	0.673254815943692	ENCSR486IFJ
network	method1	ESRRA					ENCSR486IFJ
is_coexpressed	method2	ESRRA	4.39825793248584	4.31582895708797	4.4806869078837	0	ENCSR486IFJ
is_in_msigdb	method2	ESRRA	0.00852441814132223	0.0075462630935243	0.00950257318912063	2.05589911023567e-65	ENCSR486IFJ
is_in_chip_atlas	method2	ESRRA	3.95437152381306	3.9078693589136	4.00087368871252	0	ENCSR486IFJ
is_ppi	method2	ESRRA	3.48824743909321	3.33636900850369	3.64012586968273	0	ENCSR486IFJ
is_in_dorothea	method2	ESRRA	3.48172008395937	3.42396147405679	3.53947869386194	0	ENCSR486IFJ
has_motif	method2	ESRRA	26.4645238867371	-80.8670203497139	133.796068123188	0.628901713714924	ENCSR486IFJ
network	method2	ESRRA					ENCSR486IFJ
is_coexpressed	method3	ESRRA	2.74400329916462	2.68840838921474	2.79959820911451	0	ENCSR486IFJ
is_in_msigdb	method3	ESRRA	0.00577504470683499	0.00502550683890122	0.00652458257476854	1.58478515960084e-51	ENCSR486IFJ
is_in_chip_atlas	method3	ESRRA	3.20547770768034	3.15899647242441	3.25195894293626	0	ENCSR486IFJ
is_ppi	method3	ESRRA	2.09499662318942	1.98881810952791	2.20117513685092	0	ENCSR486IFJ
is_in_dorothea	method3	ESRRA	2.70439973125213	2.64499500346879	2.76380445903547	0	ENCSR486IFJ
has_motif	method3	ESRRA	28.9611460567616	-134.661037909965	192.583330023488	0.72865124542147	ENCSR486IFJ
network	method3	ESRRA					ENCSR486IFJ
is_coexpressed	method1	ESRRB	0.000772093567748407	0.000515112010539404	0.00102907512495778	3.89097812691163e-09	ENCSR264LYE
is_in_msigdb	method1	ESRRB	0.000772093567748407	0.000515112010539404	0.00102907512495778	3.89097812691163e-09	ENCSR264LYE
is_in_chip_atlas	method1	ESRRB	3.67463320456546	3.06784125445163	4.28142515467929	1.70604313765555e-32	ENCSR264LYE
is_ppi	method1	ESRRB	26.7895234634068	-348.55834471625	402.137391643064	0.888746791487385	ENCSR264LYE
is_in_dorothea	method1	ESRRB	-1.91243216523454	-2.05825962748283	-1.76660470298625	1.0511819387509e-145	ENCSR264LYE
has_motif	method1	ESRRB	32.1048817099658	-357.36976694431	421.579530364241	0.871648225870765	ENCSR264LYE
network	method1	ESRRB					ENCSR264LYE
is_coexpressed	method2	ESRRB	0.000519836284957743	0.000218128703679788	0.000821543866235727	0.000732699100240481	ENCSR264LYE
is_in_msigdb	method2	ESRRB	0.000519836284957743	0.000218128703679788	0.000821543866235727	0.000732699100240481	ENCSR264LYE
is_in_chip_atlas	method2	ESRRB	7.06475105302744	6.56063066883439	7.56887143722048	4.2974736670518e-166	ENCSR264LYE
is_ppi	method2	ESRRB	4.63930274218904	3.28489782085127	5.99370766352682	1.89783804119681e-11	ENCSR264LYE
is_in_dorothea	method2	ESRRB	0.674891046614418	0.372986726589989	0.976795366638847	1.1787817549686e-05	ENCSR264LYE
has_motif	method2	ESRRB	28.7488057325322	-480.767796305068	538.265407770132	0.911941138050252	ENCSR264LYE
network	method2	ESRRB					ENCSR264LYE
is_coexpressed	method3	ESRRB	0.000461186734955858	6.02046632081995e-05	0.00086216880670402	0.0241785374244969	ENCSR264LYE
is_in_msigdb	method3	ESRRB	0.000461186734955858	6.02046632081995e-05	0.00086216880670402	0.0241785374244969	ENCSR264LYE
is_in_chip_atlas	method3	ESRRB	6.2695256070569	5.6435884903698	6.89546272374399	8.27367050712949e-86	ENCSR264LYE
is_ppi	method3	ESRRB	5.2790048251156	3.92166434781497	6.63634530241623	2.48069155835391e-14	ENCSR264LYE
is_in_dorothea	method3	ESRRB	-0.020475995059939	-0.359174225993233	0.318222235873355	0.905678021738799	ENCSR264LYE
has_motif	method3	ESRRB	30.852430696819	-809.198755784336	870.903617177974	0.942614148764179	ENCSR264LYE
network	method3	ESRRB					ENCSR264LYE
is_coexpressed	method1	ETS1	0.0264872669947289	0.0246595641354084	0.0283149698540494	1.77763345217559e-177	ENCSR000BKQ
is_in_msigdb	method1	ETS1	0.0264872669947289	0.0246595641354084	0.0283149698540494	1.77763345217559e-177	ENCSR000BKQ
is_in_chip_atlas	method1	ETS1	2.88979175652205	2.84789442871561	2.9316890843285	0	ENCSR000BKQ
is_ppi	method1	ETS1	2.31716422866877	2.19580249629818	2.43852596103936	1.69201800334913e-306	ENCSR000BKQ
is_in_dorothea	method1	ETS1	2.47998744659632	2.43584010362618	2.52413478956646	0	ENCSR000BKQ
has_motif	method1	ETS1	39.2038331655169	-Inf	Inf	0.990931853885976	ENCSR000BKQ
network	method1	ETS1					ENCSR000BKQ
is_coexpressed	method2	ETS1	0.0536028665316899	0.0509860821198666	0.0562196509435132	0	ENCSR000BKQ
is_in_msigdb	method2	ETS1	0.0536028665316899	0.0509860821198666	0.0562196509435132	0	ENCSR000BKQ
is_in_chip_atlas	method2	ETS1	4.52274301101092	4.47307055735376	4.57241546466808	0	ENCSR000BKQ
is_ppi	method2	ETS1	4.35195725297852	4.14397415751914	4.55994034843789	0	ENCSR000BKQ
is_in_dorothea	method2	ETS1	4.09694835509345	4.04113353803794	4.15276317214897	0	ENCSR000BKQ
has_motif	method2	ETS1	27.32767393235	-113.808603294334	168.463951159034	0.704311219101957	ENCSR000BKQ
network	method2	ETS1					ENCSR000BKQ
is_coexpressed	method3	ETS1	0.0282122520953973	0.0265030825788003	0.0299214216119944	1.27684091652802e-229	ENCSR000BKQ
is_in_msigdb	method3	ETS1	0.0282122520953973	0.0265030825788003	0.0299214216119944	1.27684091652802e-229	ENCSR000BKQ
is_in_chip_atlas	method3	ETS1	3.47088272506495	3.42244172310092	3.51932372702897	0	ENCSR000BKQ
is_ppi	method3	ETS1	1.7928649618537	1.69317586571009	1.89255405799731	3.46181615011702e-272	ENCSR000BKQ
is_in_dorothea	method3	ETS1	3.16817018987069	3.11271279198161	3.22362758775978	0	ENCSR000BKQ
has_motif	method3	ETS1	27.0115307289313	-53.4874031902006	107.510464648063	0.510743286495983	ENCSR000BKQ
network	method3	ETS1					ENCSR000BKQ
is_coexpressed	method1	ETV1	0.00175374833557034	0.00138342252208282	0.00212407414905768	1.66400306449044e-20	ENCSR277DMR
is_in_msigdb	method1	ETV1	0.00175374833557034	0.00138342252208282	0.00212407414905768	1.66400306449044e-20	ENCSR277DMR
is_in_chip_atlas	method1	ETV1	2.00713371644548	1.96442491935092	2.04984251354005	0	ENCSR277DMR
is_ppi	method1	ETV1	4.43960295918396	4.18193858237462	4.69726733599331	5.2319393021411e-250	ENCSR277DMR
is_in_dorothea	method1	ETV1	1.37719363945688	1.32914125185561	1.42524602705816	0	ENCSR277DMR
has_motif	method1	ETV1	31.501635835293	-183.146742084392	246.150013754979	0.773616092612679	ENCSR277DMR
network	method1	ETV1					ENCSR277DMR
is_coexpressed	method2	ETV1	0.00194093312649085	0.00156879283983552	0.00231307341314588	1.57124296044209e-24	ENCSR277DMR
is_in_msigdb	method2	ETV1	0.00194093312649085	0.00156879283983552	0.00231307341314588	1.57124296044209e-24	ENCSR277DMR
is_in_chip_atlas	method2	ETV1	3.29568725703355	3.24469534351562	3.34667917055148	0	ENCSR277DMR
is_ppi	method2	ETV1	3.0958004356176	2.91998961876729	3.27161125246792	5.10984439726736e-261	ENCSR277DMR
is_in_dorothea	method2	ETV1	2.36011142368639	2.29624535396767	2.42397749340511	0	ENCSR277DMR
has_motif	method2	ETV1	29.47465595845	-158.125659184523	217.074971101423	0.758125211148272	ENCSR277DMR
network	method2	ETV1					ENCSR277DMR
is_coexpressed	method3	ETV1	0.00210907581208779	0.00173714490963426	0.00248100671454162	1.06766645597126e-28	ENCSR277DMR
is_in_msigdb	method3	ETV1	0.00210907581208779	0.00173714490963426	0.00248100671454162	1.06766645597126e-28	ENCSR277DMR
is_in_chip_atlas	method3	ETV1	3.01211761204806	2.95559623558559	3.06863898851054	0	ENCSR277DMR
is_ppi	method3	ETV1	2.02426895435704	1.8611233411768	2.18741456753728	1.22890169431882e-130	ENCSR277DMR
is_in_dorothea	method3	ETV1	1.87389244858497	1.80642114826755	1.9413637489024	0	ENCSR277DMR
has_motif	method3	ETV1	32.8548845942632	-238.754243606451	304.464012794977	0.812587639568297	ENCSR277DMR
network	method3	ETV1					ENCSR277DMR
is_coexpressed	method1	ETV6	5.7234190990644	5.59364687798112	5.85319132014769	0	ENCSR000FCE
is_in_msigdb	method1	ETV6	0.000415732164533157	0.000214316516389483	0.000617147812677009	5.22026714682934e-05	ENCSR000FCE
is_in_chip_atlas	method1	ETV6	0.534201045609312	0.473066370115003	0.595335721103621	9.38596652859152e-66	ENCSR000FCE
is_ppi	method1	ETV6	5.69508257620487	5.40679004526295	5.9833751071468	0	ENCSR000FCE
is_in_dorothea	method1	ETV6	0.392174371731522	0.326105738015705	0.458243005447339	2.75870038176194e-31	ENCSR000FCE
has_motif	method1	ETV6	31.2763011874007	-207.366810233492	269.919412608293	0.797274943279084	ENCSR000FCE
network	method1	ETV6					ENCSR000FCE
is_coexpressed	method2	ETV6	5.87274010311321	5.75725133759446	5.98822886863197	0	ENCSR000FCE
is_in_msigdb	method2	ETV6	0.000595548014525056	0.000369460189291164	0.000821635839759413	2.4312273280215e-07	ENCSR000FCE
is_in_chip_atlas	method2	ETV6	2.17346602943103	2.07103007189638	2.27590198696569	0	ENCSR000FCE
is_ppi	method2	ETV6	4.72590167958271	4.51233409854955	4.93946926061586	0	ENCSR000FCE
is_in_dorothea	method2	ETV6	2.32349552488043	2.19072148908297	2.4562695606779	8.04908547066331e-258	ENCSR000FCE
has_motif	method2	ETV6	30.1924359134321	-219.404414734551	279.789286561415	0.812586171073239	ENCSR000FCE
network	method2	ETV6					ENCSR000FCE
is_coexpressed	method3	ETV6	4.79967211102752	4.68196051076903	4.917383711286	0	ENCSR000FCE
is_in_msigdb	method3	ETV6	0.000672275070519925	0.000433529340329155	0.0009110208007105	3.40759923873278e-08	ENCSR000FCE
is_in_chip_atlas	method3	ETV6	1.97807582156618	1.85692358168134	2.09922806145103	1.04609805572809e-224	ENCSR000FCE
is_ppi	method3	ETV6	3.98332680731348	3.76077715325428	4.20587646137269	1.30211873763704e-269	ENCSR000FCE
is_in_dorothea	method3	ETV6	1.83468822731743	1.69025886637607	1.97911758825879	7.83865472205422e-137	ENCSR000FCE
has_motif	method3	ETV6	33.7445132884911	-322.739018802558	390.228045379541	0.852811468147893	ENCSR000FCE
network	method3	ETV6					ENCSR000FCE
is_coexpressed	method1	EZH2	7.64646543354884	6.61409957095678	8.6788312961409	9.42694453099618e-48	GSE97661
is_in_msigdb	method1	EZH2	0.000629722725218483	0.000401706214054154	0.000857739236383019	6.19726819700106e-08	GSE97661
is_in_chip_atlas	method1	EZH2	0.991873625317123	0.91641655834835	1.0673306922859	2.24908884298184e-146	GSE97661
is_ppi	method1	EZH2	5.50034047329384	5.28004439934854	5.72063654723913	0	GSE97661
is_in_dorothea	method1	EZH2	0.730856718734626	0.649511627079725	0.812201810389528	2.06799343944873e-69	GSE97661
has_motif	method1	EZH2	0.000629722725218483	0.000401706214054154	0.000857739236383019	6.19726819700106e-08	GSE97661
network	method1	EZH2					GSE97661
is_coexpressed	method2	EZH2	7.60325947787353	6.67200035638207	8.53451859936499	1.22926742048345e-57	GSE97661
is_in_msigdb	method2	EZH2	0.000722820442433932	0.000482740377904974	0.000962900506963021	3.6116256089252e-09	GSE97661
is_in_chip_atlas	method2	EZH2	2.44010738896331	2.33345648352933	2.5467582943973	0	GSE97661
is_ppi	method2	EZH2	6.36694305693874	6.12243051661224	6.61145559726524	0	GSE97661
is_in_dorothea	method2	EZH2	2.71045052956341	2.57057150291289	2.85032955621394	0	GSE97661
has_motif	method2	EZH2	0.000722820442433932	0.000482740377904974	0.000962900506963021	3.6116256089252e-09	GSE97661
network	method2	EZH2					GSE97661
is_coexpressed	method3	EZH2	7.36315362799338	6.60721706722601	8.11909018876074	2.9848491557255e-81	GSE97661
is_in_msigdb	method3	EZH2	0.000823923697293546	0.00056993201462597	0.00107791537996138	2.0433814758908e-10	GSE97661
is_in_chip_atlas	method3	EZH2	2.36321845868412	2.23916182141489	2.48727509595336	4.11449520199208e-305	GSE97661
is_ppi	method3	EZH2	4.90211323419173	4.70997882638331	5.09424764200015	0	GSE97661
is_in_dorothea	method3	EZH2	2.62920331193344	2.46692804522493	2.79147857864195	2.61105490674937e-221	GSE97661
has_motif	method3	EZH2	0.000823923697293546	0.00056993201462597	0.00107791537996138	2.0433814758908e-10	GSE97661
network	method3	EZH2					GSE97661
is_coexpressed	method1	FIP1L1	3.19906070686586	2.92761103820932	3.47051037552241	4.76142099493403e-118	ENCSR177DNR
is_in_msigdb	method1	FIP1L1	0.00517527633712967	0.00444559067688675	0.0059049619973721	6.22461123997387e-44	ENCSR177DNR
is_in_chip_atlas	method1	FIP1L1	3.63435208499206	3.58579325736252	3.68291091262159	0	ENCSR177DNR
is_ppi	method1	FIP1L1	3.29086788957904	3.13840783158024	3.44332794757784	0	ENCSR177DNR
is_in_dorothea	method1	FIP1L1	2.27613792575875	2.22535468686417	2.32692116465333	0	ENCSR177DNR
has_motif	method1	FIP1L1	0.00517527633712967	0.00444559067688675	0.0059049619973721	6.22461123997387e-44	ENCSR177DNR
network	method1	FIP1L1					ENCSR177DNR
